726	bn:00013486n	[]	[]
727	bn:03316797n	http://dbpedia.org/resource/Post_(Björk_album)	http://dbpedia.org/resource/Post_(Bj
728	bn:00057808n	http://dbpedia.org/resource/Points_of_the_compass	http://dbpedia.org/resource/Points_of_the_compass Points_of_the_compass http://dbpedia.org/resource/Category:Navigational_equipment http://dbpedia.org/resource/Category:Units_of_angle http://dbpedia.org/ontology/Mountain http://dbpedia.org/resource/Category:Orientation_(geometry)
729	bn:00372750n	http://dbpedia.org/resource/Record_(magazine)	http://dbpedia.org/resource/Category:Magazines_established_in_1898 http://dbpedia.org/ontology/Magazine http://dbpedia.org/ontology/PeriodicalLiterature http://dbpedia.org/ontology/WrittenWork http://dbpedia.org/resource/Category:Seventh-day_Adventist_periodicals Record_(magazine) http://schema.org/CreativeWork http://dbpedia.org/resource/New_South_Wales http://dbpedia.org/resource/Category:Australian_news_magazines http://dbpedia.org/resource/Australia http://dbpedia.org/resource/Record_(magazine) http://dbpedia.org/resource/Category:Biweekly_magazines http://dbpedia.org/resource/Category:Media_in_Sydney http://dbpedia.org/ontology/Work http://dbpedia.org/resource/Sydney
730	bn:00025256n	[]	[]
731	bn:00029202n	http://dbpedia.org/resource/Dust_devil	http://dbpedia.org/resource/Dust_devil http://dbpedia.org/resource/Category:Dust_storms http://dbpedia.org/resource/Category:Wind http://dbpedia.org/resource/Category:Vortices Dust_devil http://dbpedia.org/resource/Category:Articles_containing_video_clips http://dbpedia.org/resource/Category:Mars
732	bn:00029349n	http://dbpedia.org/resource/Escherichia_coli	http://dbpedia.org/resource/Category:Prokaryotic_model_organisms http://dbpedia.org/resource/Escherichia_coli http://dbpedia.org/resource/Category:Gut_flora_bacteria http://dbpedia.org/ontology/Bacteria http://dbpedia.org/ontology/Species http://dbpedia.org/resource/Category:Escherichia_coli http://dbpedia.org/resource/Category:Bacteria_described_in_1919 Escherichia_coli
733	bn:00808131n	http://dbpedia.org/resource/Repentance	http://dbpedia.org/resource/Category:Religious_terminology http://dbpedia.org/resource/Repentance http://dbpedia.org/resource/Category:Religious_behaviour_and_experience Repentance http://dbpedia.org/ontology/Sport
734	bn:00021030n	http://dbpedia.org/resource/Commissioner	http://dbpedia.org/resource/Category:Diplomats_by_role http://dbpedia.org/resource/Category:Terminology_used_in_multiple_sports http://dbpedia.org/resource/Category:Legal_professions Commissioner http://dbpedia.org/resource/Commissioner http://dbpedia.org/resource/Category:Titles http://dbpedia.org/resource/Category:Gubernatorial_titles
735	bn:00059800n	[]	[]
736	bn:00005019n	http://dbpedia.org/resource/Appeal	http://dbpedia.org/resource/Appeal http://dbpedia.org/resource/Category:Lawsuits Appeal http://dbpedia.org/ontology/Election http://dbpedia.org/resource/Category:Judiciaries http://dbpedia.org/resource/Category:Appellate_review http://dbpedia.org/resource/Category:Legal_procedure
737	bn:00087634v	[]	[]
738	bn:09014419n	[]	[]
739	bn:00060643n	http://dbpedia.org/resource/Parent	http://dbpedia.org/resource/Category:Motherhood http://dbpedia.org/resource/Category:Human_development http://dbpedia.org/resource/Category:Parenting Parent http://dbpedia.org/resource/Category:Infancy http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Parent http://dbpedia.org/resource/Category:Divorce http://dbpedia.org/resource/Category:Marriage http://dbpedia.org/resource/Category:Fatherhood http://dbpedia.org/resource/Category:Family
740	bn:16154982n	http://dbpedia.org/resource/Boston_Marathon_bombings	http://dbpedia.org/resource/Boston_Marathon_bombings Boston_Marathon_bombings
741	bn:13751318v	[]	[]
742	bn:00090787v	[]	[]
743	bn:00080895n	[]	[]
744	bn:00021764n	http://dbpedia.org/resource/Conflagration	Conflagration http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Types_of_fire http://dbpedia.org/resource/Conflagration http://dbpedia.org/resource/Category:Firefighting
745	bn:00050797n	[]	[]
746	bn:00000670n	http://dbpedia.org/resource/Accessibility	http://dbpedia.org/resource/Category:Accessibility http://dbpedia.org/resource/Category:Ergonomics Accessibility http://dbpedia.org/resource/Category:Transportation_planning http://dbpedia.org/resource/Category:Urban_studies_and_planning_terminology http://dbpedia.org/resource/Accessibility http://dbpedia.org/resource/Category:Urban_design
747	bn:16533697n	[]	[]
748	bn:00050327n	http://dbpedia.org/resource/Pound_(mass)	http://dbpedia.org/resource/Category:Units_of_mass http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Customary_units_of_measurement_in_the_United_States http://dbpedia.org/resource/Category:Metricated_units http://dbpedia.org/resource/Category:Imperial_units Pound_(mass) http://dbpedia.org/resource/Pound_(mass)
749	bn:00102277a	[]	[]
750	bn:00048548n	http://dbpedia.org/resource/July	http://dbpedia.org/resource/July http://dbpedia.org/resource/Category:Months http://dbpedia.org/resource/Category:July July http://dbpedia.org/ontology/Holiday
751	bn:15513231n	http://dbpedia.org/resource/Dead_People_(novel)	http://dbpedia.org/resource/Category:Horror_novels http://dbpedia.org/resource/Category:Spanish_novels http://dbpedia.org/ontology/WrittenWork http://dbpedia.org/resource/Category:2013_novels Dead_People_(novel) http://dbpedia.org/resource/Dead_People_(novel) Spain^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString http://dbpedia.org/ontology/Work http://dbpedia.org/ontology/Book http://dbpedia.org/resource/Category:Ghosts_in_popular_culture http://schema.org/CreativeWork http://schema.org/Book
752	bn:00527591n	http://dbpedia.org/resource/Kaira_(spider)	http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/resource/Category:Araneidae http://dbpedia.org/resource/Category:Spider_genera http://dbpedia.org/ontology/Animal http://dbpedia.org/resource/Kaira_(spider) Kaira_(spider) http://dbpedia.org/resource/Category:Arachnids_of_South_America http://dbpedia.org/ontology/Arachnid http://dbpedia.org/ontology/Species
753	bn:00006171n	http://dbpedia.org/resource/Artificiality	http://dbpedia.org/resource/Category:Humans http://dbpedia.org/resource/Artificiality http://dbpedia.org/resource/Category:Anthropology Artificiality http://dbpedia.org/ontology/PopulatedPlace
754	bn:00113118a	[]	[]
755	bn:00074977n	http://dbpedia.org/resource/Subsidy	http://dbpedia.org/resource/Category:Taxation http://dbpedia.org/resource/Category:Fiscal_policy http://dbpedia.org/resource/Category:Public_finance http://dbpedia.org/resource/Subsidy Subsidy http://dbpedia.org/resource/Category:Grants_(money) http://dbpedia.org/resource/Category:Subsidies http://dbpedia.org/resource/Category:Payments
756	bn:00071324n	http://dbpedia.org/resource/Shower	http://dbpedia.org/resource/Category:Bathrooms http://dbpedia.org/resource/Category:Plumbing Shower http://dbpedia.org/resource/Shower http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:Bathing http://dbpedia.org/resource/Category:Hygiene
757	bn:00032467n	http://dbpedia.org/resource/Overtime_(sports)	http://dbpedia.org/resource/Category:Terminology_used_in_multiple_sports http://dbpedia.org/resource/Overtime_(sports) Overtime_(sports) http://dbpedia.org/ontology/Country
758	bn:00006566n	http://dbpedia.org/resource/Pledge_(brand)	Pledge_(brand) http://dbpedia.org/resource/Category:Cleaning_product_brands http://dbpedia.org/resource/Pledge_(brand) http://dbpedia.org/resource/Category:S._C._Johnson_&_Son_brands http://dbpedia.org/resource/Category:1956_introductions http://dbpedia.org/ontology/Software
759	bn:00094475v	[]	[]
760	bn:01334473n	http://dbpedia.org/resource/Dunlop_cheese	http://dbpedia.org/resource/Category:Scottish_cheeses Dunlop_cheese http://dbpedia.org/resource/Category:Goat's-milk_cheeses http://dbpedia.org/resource/Category:Sheep's-milk_cheeses http://dbpedia.org/resource/Scotland http://dbpedia.org/resource/Dunlop_cheese http://dbpedia.org/ontology/Cheese http://dbpedia.org/resource/Category:Cow's-milk_cheeses
761	bn:03536492n	http://dbpedia.org/resource/Alì	http://dbpedia.org/resource/Al Al
762	bn:00001875n	http://dbpedia.org/resource/Afternoon	Afternoon http://dbpedia.org/resource/Afternoon http://dbpedia.org/resource/Category:Parts_of_a_day http://dbpedia.org/ontology/SportsEvent
763	bn:03711491n	http://dbpedia.org/resource/Black_dwarf	http://dbpedia.org/resource/Category:Star_types http://dbpedia.org/resource/Category:Hypothetical_stars http://dbpedia.org/ontology/Place http://dbpedia.org/resource/Category:Stellar_evolution Black_dwarf http://dbpedia.org/resource/Black_dwarf http://dbpedia.org/resource/Category:White_dwarfs
764	bn:00061406n	http://dbpedia.org/resource/Pension	Pension http://dbpedia.org/resource/Category:Financial_services http://dbpedia.org/resource/Category:Pensions http://dbpedia.org/resource/Category:Financial_markets http://dbpedia.org/resource/Category:Personal_finance http://dbpedia.org/resource/Category:Employee_benefits http://dbpedia.org/resource/Category:Social_law http://dbpedia.org/resource/Pension http://dbpedia.org/ontology/Company
765	bn:01861730n	http://dbpedia.org/resource/Private_sector	http://dbpedia.org/resource/Category:Economic_sectors http://dbpedia.org/resource/Category:Capitalism Private_sector http://dbpedia.org/resource/Private_sector http://dbpedia.org/resource/Category:Industry
766	bn:00946707n	http://dbpedia.org/resource/Ren_(command)	http://dbpedia.org/resource/Ren_(command) http://dbpedia.org/resource/Category:Internal_DOS_commands http://dbpedia.org/resource/Category:Microcomputer_software Ren_(command) http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/resource/Category:Windows_administration
767	bn:00102938a	[]	[]
768	bn:00076945n	[]	[]
769	bn:00047003n	http://dbpedia.org/resource/Rebellion	Rebellion http://dbpedia.org/resource/Category:Rebellion http://dbpedia.org/resource/Category:Political_science_theories http://dbpedia.org/resource/Category:Causes_of_war http://dbpedia.org/resource/Rebellion http://dbpedia.org/resource/Category:Peace_and_conflict_studies
770	bn:00632106n	http://dbpedia.org/resource/Profit_(economics)	http://dbpedia.org/resource/Category:Profit http://dbpedia.org/resource/Category:Economics_terminology Profit_(economics) http://dbpedia.org/resource/Profit_(economics)
771	bn:00082761v	[]	[]
772	bn:00708326n	http://dbpedia.org/resource/Certificate_(complexity)	Certificate_(complexity) http://dbpedia.org/resource/Category:Computational_complexity_theory http://dbpedia.org/resource/Certificate_(complexity)
773	bn:00019685n	[]	[]
774	bn:00086935v	[]	[]
775	bn:00050953n	http://dbpedia.org/resource/Libertarianism	http://dbpedia.org/resource/Category:Philosophical_movements http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Anti-fascism http://dbpedia.org/resource/Category:Articles_with_inconsistent_citation_formats http://dbpedia.org/resource/Category:Political_philosophy http://dbpedia.org/resource/Libertarianism Libertarianism http://dbpedia.org/resource/Category:History_of_economic_thought http://dbpedia.org/resource/Category:Libertarianism http://dbpedia.org/resource/Category:Libertarianism_by_form http://dbpedia.org/resource/Category:Economic_ideologies
776	bn:01426657n	http://dbpedia.org/resource/Multinational_corporation	http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Transnationalism http://dbpedia.org/resource/Category:International_business Multinational_corporation http://dbpedia.org/resource/Multinational_corporation http://dbpedia.org/resource/Category:Multinational_companies
777	bn:00079106n	http://dbpedia.org/resource/Units_of_measurement	http://dbpedia.org/resource/Units_of_measurement http://dbpedia.org/ontology/Star http://dbpedia.org/resource/Category:Customary_units_of_measurement http://dbpedia.org/resource/Category:Systems_of_units http://dbpedia.org/resource/Category:Human-based_units_of_measurement http://dbpedia.org/resource/Category:Measurement Units_of_measurement http://dbpedia.org/resource/Category:Obsolete_units_of_measurement http://dbpedia.org/resource/Category:Units_of_measurement
778	bn:00082226v	[]	[]
779	bn:00103581a	[]	[]
780	bn:00029871n	[]	[]
781	bn:00112146a	[]	[]
782	bn:00082867v	[]	[]
783	bn:00106725a	[]	[]
784	bn:00006453n	http://dbpedia.org/resource/Fuck	http://dbpedia.org/ontology/Food http://dbpedia.org/resource/Category:Sexual_slang http://dbpedia.org/resource/Fuck Fuck http://dbpedia.org/resource/Category:Interjections http://dbpedia.org/resource/Category:Sex http://dbpedia.org/resource/Category:Profanity
785	bn:03532608n	http://dbpedia.org/resource/Sports_injury	Sports_injury http://dbpedia.org/ontology/Disease http://dbpedia.org/resource/Sports_injury http://dbpedia.org/resource/Category:Sports_injuries
786	bn:03763068n	http://dbpedia.org/resource/Magical_creatures_in_Harry_Potter	http://dbpedia.org/ontology/Saint http://dbpedia.org/resource/Magical_creatures_in_Harry_Potter Magical_creatures_in_Harry_Potter http://dbpedia.org/resource/Category:Harry_Potter_universe http://dbpedia.org/resource/Category:Ghosts_in_popular_culture http://dbpedia.org/resource/Category:Fantasy_creatures
787	bn:00095832v	[]	[]
788	bn:00030113n	http://dbpedia.org/resource/Election	http://dbpedia.org/ontology/Election http://dbpedia.org/resource/Category:Elections http://dbpedia.org/resource/Election Election
789	bn:00046872n	http://dbpedia.org/resource/Insect_repellent	http://dbpedia.org/ontology/ChemicalCompound http://dbpedia.org/resource/Category:Household_chemicals http://dbpedia.org/resource/Category:Hiking_equipment Insect_repellent http://dbpedia.org/resource/Insect_repellent http://dbpedia.org/resource/Category:Insect_repellents
790	bn:03152073n	http://dbpedia.org/resource/Happy_(Ashanti_song)	http://dbpedia.org/resource/Category:Songs_written_by_Irv_Gotti http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/resource/Category:2002_singles http://dbpedia.org/resource/Category:2002_songs http://dbpedia.org/resource/Category:Songs_written_by_Chink_Santana http://dbpedia.org/resource/Category:Ashanti_(singer)_songs http://dbpedia.org/ontology/Single Happy_(Ashanti_song) http://dbpedia.org/ontology/Work http://dbpedia.org/resource/Happy_(Ashanti_song) http://schema.org/CreativeWork http://dbpedia.org/resource/Category:Songs_written_by_Ashanti_(singer)
791	bn:03646040n	http://dbpedia.org/resource/Susilo_Bambang_Yudhoyono	http://dbpedia.org/resource/Category:People_from_Pacitan_Regency http://schema.org/Person http://dbpedia.org/resource/Category:Non-U.S._alumni_of_the_Command_and_General_Staff_College http://dbpedia.org/resource/Category:Honorary_Companions_of_the_Order_of_Australia http://dbpedia.org/resource/Category:Living_people http://dbpedia.org/resource/Category:Democratic_Party_(Indonesia)_politicians http://dbpedia.org/resource/Category:Candidates_for_President_of_Indonesia,_2009 http://dbpedia.org/ontology/Agent http://dbpedia.org/resource/Category:Indonesian_Muslims Susilo_Bambang_Yudhoyono http://dbpedia.org/resource/Category:Honorary_Knights_Grand_Cross_of_the_Order_of_the_Bath http://dbpedia.org/resource/Category:Presidents_of_Indonesia http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:1949_births http://dbpedia.org/resource/Category:Webster_University_alumni http://dbpedia.org/resource/Susilo_Bambang_Yudhoyono http://dbpedia.org/resource/Category:Javanese_people http://dbpedia.org/ontology/OfficeHolder http://dbpedia.org/resource/Category:Honorary_Recipients_of_the_Order_of_the_Crown_of_the_Realm
792	bn:00477459n	http://dbpedia.org/resource/Strongsville,_Ohio	http://schema.org/City http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:Strongsville,_Ohio Strongsville,_Ohio http://dbpedia.org/resource/Category:Populated_places_established_in_1818 http://dbpedia.org/resource/Category:Cleveland_metropolitan_area http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Strongsville,_Ohio http://dbpedia.org/resource/Category:Cities_in_Cuyahoga_County,_Ohio http://dbpedia.org/resource/United_States http://schema.org/Place http://dbpedia.org/resource/Category:Cities_in_Ohio http://dbpedia.org/ontology/PopulatedPlace
793	bn:00006863n	http://dbpedia.org/resource/Ge_(Cyrillic)	http://dbpedia.org/ontology/RadioStation http://dbpedia.org/resource/Ge_(Cyrillic) Ge_(Cyrillic)
794	bn:14557138n	http://dbpedia.org/resource/Actions_speak_louder_than_words	Actions_speak_louder_than_words http://dbpedia.org/resource/Category:Redirects_to_Wiktionary http://dbpedia.org/resource/Actions_speak_louder_than_words
795	bn:00006362n	[]	[]
796	bn:00094806v	[]	[]
797	bn:02960258n	http://dbpedia.org/resource/Empire_Service_(train)	http://dbpedia.org/resource/Category:Amtrak_routes http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Higher-speed_rail http://dbpedia.org/resource/Category:Passenger_rail_transportation_in_New_York http://dbpedia.org/resource/Empire_Service_(train) http://dbpedia.org/resource/Category:Railway_services_introduced_in_1967 Empire_Service_(train)
798	bn:16403008n	http://dbpedia.org/resource/Apple_A7	http://dbpedia.org/resource/Category:ARM_architecture http://dbpedia.org/resource/Category:Microprocessors http://dbpedia.org/resource/Category:Apple_Inc._hardware http://dbpedia.org/resource/Category:2013_introductions Apple_A7 http://dbpedia.org/resource/Apple_A7
799	bn:00069101n	http://dbpedia.org/resource/San_Diego	http://dbpedia.org/resource/Category:1850_establishments_in_California http://dbpedia.org/resource/Category:San_Diego_County,_California http://schema.org/City http://dbpedia.org/resource/Category:San_Diego_metropolitan_area http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:San_Antonio-San_Diego_Mail_Line http://dbpedia.org/resource/Category:Special_economic_zones_of_the_United_States http://dbpedia.org/resource/Category:County_seats_in_California http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:Incorporated_cities_and_towns_in_California http://dbpedia.org/resource/Category:Populated_coastal_places_in_California http://dbpedia.org/resource/Category:Cities_in_San_Diego_County,_California http://dbpedia.org/resource/Category:San_Diego San_Diego http://dbpedia.org/resource/Category:1769_establishments_in_California http://dbpedia.org/resource/Category:Populated_places_established_in_1769 http://dbpedia.org/resource/Category:Spanish_mission_settlements_in_North_America http://schema.org/Place http://dbpedia.org/resource/Category:Cities_in_Southern_California http://dbpedia.org/resource/San_Diego http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:Stagecoach_stops_in_the_United_States
800	bn:10235774n	[]	[]
801	bn:00423254n	http://dbpedia.org/resource/Ray_(given_name)	Ray_(given_name) http://dbpedia.org/resource/Ray_(given_name) http://dbpedia.org/resource/Category:Hypocorisms http://dbpedia.org/resource/Category:Masculine_given_names
802	bn:00018527n	http://dbpedia.org/resource/French_fries	http://dbpedia.org/ontology/Food http://dbpedia.org/resource/Category:French_fries http://dbpedia.org/resource/Category:Deep_fried_foods French_fries http://dbpedia.org/resource/France http://dbpedia.org/resource/French_fries http://dbpedia.org/resource/Category:Potatoes http://dbpedia.org/resource/Category:Fast_food http://dbpedia.org/resource/Category:Snack_foods http://dbpedia.org/resource/Category:Belgian_inventions http://dbpedia.org/resource/Category:American_cuisine http://dbpedia.org/resource/Belgium
803	bn:04612173n	[]	[]
804	bn:00070305n	http://dbpedia.org/resource/Seismology	http://dbpedia.org/resource/Category:Earthquake_engineering http://dbpedia.org/resource/Seismology Seismology http://dbpedia.org/ontology/Book http://dbpedia.org/resource/Category:Seismology
805	bn:00017426n	http://dbpedia.org/resource/Cetus	http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:Legendary_mammals http://dbpedia.org/resource/Category:Cetus_(constellation) Cetus http://dbpedia.org/resource/Category:Equatorial_constellations http://dbpedia.org/resource/Cetus http://dbpedia.org/resource/Category:Constellations http://schema.org/Place http://dbpedia.org/ontology/Constellation http://dbpedia.org/resource/Category:Fictional_cetaceans http://dbpedia.org/ontology/CelestialBody http://dbpedia.org/resource/Category:Constellations_listed_by_Ptolemy
806	bn:00086800v	[]	[]
807	bn:00088965v	[]	[]
808	bn:00106070a	[]	[]
809	bn:00058505n	http://dbpedia.org/resource/Obsessive–compulsive_disorder	Obsessive http://dbpedia.org/resource/Obsessive
810	bn:00067717n	http://dbpedia.org/resource/Ricing_(cooking)	Ricing_(cooking) http://dbpedia.org/resource/Category:Cooking_techniques http://dbpedia.org/resource/Ricing_(cooking)
811	bn:00105095a	[]	[]
812	bn:00106463a	[]	[]
813	bn:00082414v	[]	[]
814	bn:17264743n	http://dbpedia.org/resource/Wounded_(film)	Wounded_(film) http://dbpedia.org/resource/Wounded_(film) http://dbpedia.org/ontology/Film
815	bn:00048898n	[]	[]
816	bn:00056463n	http://dbpedia.org/resource/Note	http://dbpedia.org/resource/Note Note
817	bn:00505513n	http://dbpedia.org/resource/Otto_Pérez_Molina	http://dbpedia.org/resource/Otto_P
818	bn:00084200v	[]	[]
819	bn:00001294n	[]	[]
820	bn:00076378n	http://dbpedia.org/resource/Telecommuting	http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/resource/Telecommuting http://dbpedia.org/resource/Category:Working_conditions http://dbpedia.org/resource/Category:Telecommuting http://dbpedia.org/resource/Category:Working_time http://dbpedia.org/resource/Category:Technology Telecommuting
821	bn:00966469n	http://dbpedia.org/resource/The_Home_Depot	http://dbpedia.org/resource/Category:Companies_in_the_Dow_Jones_Industrial_Average http://dbpedia.org/resource/Category:1978_establishments_in_Georgia_(U.S._state) http://dbpedia.org/resource/Category:Home_improvement_retailers_of_the_United_States http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Hardware_stores_of_Canada http://dbpedia.org/resource/Category:Retail_companies_established_in_1978 http://dbpedia.org/resource/Category:Companies_listed_on_the_New_York_Stock_Exchange http://dbpedia.org/resource/The_Home_Depot The_Home_Depot http://dbpedia.org/ontology/Company http://dbpedia.org/resource/Category:Industrial_supply_companies http://dbpedia.org/resource/Category:American_brands http://dbpedia.org/ontology/Agent http://schema.org/Organization http://dbpedia.org/resource/Category:The_Home_Depot http://dbpedia.org/resource/Category:Companies_based_in_Cobb_County,_Georgia
822	bn:00006308n	http://dbpedia.org/resource/Waste_container	http://dbpedia.org/resource/Waste_container http://dbpedia.org/resource/Category:Street_furniture http://dbpedia.org/resource/Category:Waste_containers http://dbpedia.org/ontology/Company Waste_container http://dbpedia.org/resource/Category:Recycling
823	bn:02442128n	http://dbpedia.org/resource/So_Sad_(Fade)	http://dbpedia.org/resource/Category:Songs_written_by_Steve_Hewitt http://dbpedia.org/ontology/MusicalWork http://dbpedia.org/resource/So_Sad_(Fade) http://dbpedia.org/resource/Category:2010_songs http://dbpedia.org/resource/Category:Love_Amongst_Ruin_songs http://dbpedia.org/ontology/Single http://dbpedia.org/ontology/Work So_Sad_(Fade) http://dbpedia.org/resource/Category:2010_singles http://schema.org/CreativeWork
824	bn:00047920n	[]	[]
825	bn:00301050n	http://dbpedia.org/resource/Assist_(football)	http://dbpedia.org/resource/Category:Association_football_terminology Assist_(football) http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/resource/Assist_(football)
826	bn:00010543n	http://dbpedia.org/resource/Biology	http://dbpedia.org/resource/Category:Biology_terminology http://dbpedia.org/resource/Category:Biology http://dbpedia.org/resource/Biology Biology http://dbpedia.org/ontology/Work
827	bn:16110162n	[]	[]
828	bn:00033918n	http://dbpedia.org/resource/Nigeria	http://dbpedia.org/resource/Category:Member_states_of_the_Organisation_of_Islamic_Cooperation http://dbpedia.org/resource/Category:Member_states_of_the_United_Nations http://dbpedia.org/resource/Nigeria http://dbpedia.org/resource/Category:1960_establishments_in_Nigeria http://dbpedia.org/resource/Category:Commonwealth_republics http://dbpedia.org/resource/Category:Economic_Community_of_West_African_States http://dbpedia.org/resource/Category:Member_states_of_the_Commonwealth_of_Nations http://dbpedia.org/resource/Category:West_African_countries http://dbpedia.org/resource/Category:English-speaking_countries_and_territories http://dbpedia.org/resource/Category:States_and_territories_established_in_1960 Nigeria http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/resource/Category:Federal_republics http://schema.org/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Category:G15_nations http://dbpedia.org/resource/Category:Republics http://dbpedia.org/resource/Category:Countries_in_Africa http://dbpedia.org/resource/Category:Member_states_of_OPEC http://dbpedia.org/resource/Category:Member_states_of_the_African_Union http://schema.org/Place http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Developing_8_Countries_member_states http://dbpedia.org/ontology/Country http://dbpedia.org/resource/Category:Nigeria
829	bn:00719032n	http://dbpedia.org/resource/Miss_Universe	http://dbpedia.org/resource/Miss_Universe http://dbpedia.org/ontology/Agent http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Lists_of_women_in_beauty_pageants http://dbpedia.org/resource/Category:1952_establishments_in_California http://schema.org/Organization http://dbpedia.org/resource/Category:Miss_Universe_by_country Miss_Universe http://dbpedia.org/resource/Category:Miss_Universe_Organization http://dbpedia.org/resource/Category:Recurring_events_established_in_1952
830	bn:00042043n	[]	[]
831	bn:00026152n	http://dbpedia.org/resource/Democratic_Party_(United_States)	http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Political_parties_established_in_1828 Democratic_Party_(United_States) http://dbpedia.org/ontology/Agent http://dbpedia.org/resource/Category:Political_parties_in_the_United_States http://dbpedia.org/resource/United_States http://schema.org/Organization http://dbpedia.org/resource/Category:Progressive_Alliance http://dbpedia.org/resource/Category:Liberal_parties_in_the_United_States http://dbpedia.org/resource/Category:Democratic_Party_(United_States) http://dbpedia.org/resource/Category:1828_establishments_in_the_United_States http://dbpedia.org/ontology/PoliticalParty http://dbpedia.org/resource/Democratic_Party_(United_States)
832	bn:00026586n	[]	[]
833	bn:00095963a	[]	[]
834	bn:00075965n	http://dbpedia.org/resource/Talk_(software)	Talk_(software) http://dbpedia.org/resource/Category:Unix_SUS2008_utilities http://dbpedia.org/resource/Category:Unix_network-related_software http://dbpedia.org/resource/Talk_(software) http://dbpedia.org/resource/Category:Online_chat http://dbpedia.org/ontology/Book
835	bn:00114171r	[]	[]
836	bn:00085848v	[]	[]
837	bn:00018038n	http://dbpedia.org/resource/Cheese	http://dbpedia.org/ontology/Food http://dbpedia.org/resource/Category:Cheese http://dbpedia.org/resource/Cheese http://dbpedia.org/resource/Category:Ancient_dishes Cheese http://dbpedia.org/resource/Category:Dairy_products http://dbpedia.org/resource/Category:Articles_containing_video_clips
838	bn:00002157n	[]	[]
839	bn:00000986n	http://dbpedia.org/resource/Acoustic_wave	http://dbpedia.org/resource/Category:Wave_mechanics http://dbpedia.org/resource/Category:Acoustics http://dbpedia.org/resource/Acoustic_wave Acoustic_wave
840	bn:00088421v	[]	[]
841	bn:13911348n	http://dbpedia.org/resource/Justification_(jurisprudence)	http://dbpedia.org/resource/Category:Criminal_defenses http://dbpedia.org/resource/Category:Legal_concepts http://dbpedia.org/resource/Justification_(jurisprudence) Justification_(jurisprudence) http://dbpedia.org/resource/Category:Justification
842	bn:00063293n	[]	[]
843	bn:00028591n	http://dbpedia.org/resource/Drainage	Drainage http://dbpedia.org/resource/Drainage http://dbpedia.org/resource/Category:Water_management http://dbpedia.org/ontology/Company http://dbpedia.org/resource/Category:Drainage
844	bn:13603957v	[]	[]
845	bn:03504445n	http://dbpedia.org/resource/Borgomaro	Borgomaro http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/Location http://dbpedia.org/resource/Borgomaro http://schema.org/Place http://dbpedia.org/resource/Italy http://dbpedia.org/ontology/Settlement http://dbpedia.org/resource/Category:Cities_and_towns_in_Liguria http://dbpedia.org/ontology/PopulatedPlace
846	bn:13603210a	[]	[]
847	bn:03207502n	http://dbpedia.org/resource/Bangladesh_Military_Academy	http://schema.org/CollegeOrUniversity http://dbpedia.org/ontology/University http://dbpedia.org/ontology/Organisation http://dbpedia.org/resource/Category:Bangladesh_University_of_Professionals http://dbpedia.org/resource/Category:Cadet_Colleges_in_Bangladesh http://dbpedia.org/resource/Category:Education_in_Chittagong http://dbpedia.org/resource/Chittagong http://dbpedia.org/ontology/Agent Bangladesh_Military_Academy http://dbpedia.org/ontology/EducationalInstitution http://schema.org/Organization http://dbpedia.org/resource/Category:Military_installations_of_Bangladesh http://dbpedia.org/resource/Bangladesh http://dbpedia.org/resource/Bangladesh_Military_Academy http://schema.org/EducationalOrganization
